RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31
394590,108,"Fayetteville, AR",msa,AR,0.9789473684210527,0.9821754664549425,0.9903753609239654,0.9894736842105263,0.9865716634694437,0.9888268156424581,0.9910866564165117,0.9851677763268545,0.9824135839902971,0.9777396607585287,0.9813575133081149,0.978401727861771,0.9821428571428571,0.9728813559322034,0.9854902140113408,0.9824712746965721,0.9842177588064676,0.9855951478392722,0.9883720930232558,0.983739837398374,0.9815059352250481,0.9800173387683013,0.9811320754716981,0.9820253164556962,0.9798994974874372,0.997133418289232,0.9909203231427214,0.9959922125320941,1.0,0.9924550374460176,0.9972952171001683,1.0,1.0,0.9917598587404356,0.9920917729432358,1.0,1.0,1.0,1.0,1.0026455026455028,1.0,1.0066276276276276,1.0,1.0087056119801319,1.0,1.0,1.0,1.0,1.0,1.0,1.0025010421008753,1.03,1.001482666356445,1.0,1.0,1.0,1.0,1.0,0.9845274446100105,0.9847563330244054,0.9911643113218986,1.0,0.9968421052631579,0.9887301587301587,1.0
394589,109,"Fayetteville, NC",msa,NC,0.9852365170231998,0.9840738916178837,0.992080033347228,0.9884778653729533,0.9925650557620818,0.9945336228834113,0.9916666666666667,0.991479811326951,0.9926470588235294,0.9906976744186047,0.992135966358839,0.9866060751016503,0.9879939969984992,0.9888875169774046,0.9895904819007303,0.9892011420139748,0.9931468445103124,1.0,0.9949551173227433,0.9905359008807284,0.9913597089586176,0.9966555183946488,0.9894621967796902,0.9913597089586176,0.9916836681766312,0.9955334888636318,0.9951325040562466,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0007555563925263,1.0021052631578948,1.0133789593752742,1.0185185185185186,1.0204081632653061,1.015625,1.0158730158730158,1.011111111111111,1.0072789717470112,1.0040323236264896,1.0071428571428571,1.0122448979591836,1.022857142857143,1.0318949343339587,1.0356314859792448,1.0294117647058822,1.0218013189428214,1.0084341767510083,1.0005130836326321,1.0,1.0,1.0,1.0,1.0,1.0,1.0004547521600728,1.0002857959416975
394792,110,"Lexington, KY",msa,KY,0.9727626459143969,0.9807270065869724,0.984396512161542,0.9852601891864963,0.990411415242742,0.9957284623883713,0.9854927463731866,0.9862302697065933,0.9819729549188467,0.9819819698961659,0.9815242494226328,0.9777777777777777,0.9755148558159012,0.9820689563868105,0.9829660884513205,0.9857680948825818,0.9898865186051042,0.9898477157360406,0.9855839952927331,0.985207100591716,0.9859093492010864,0.9838998417399922,0.9823529411764705,0.9854014598540146,0.9822310821150981,0.9813973669612404,0.9857612267250822,0.9900384001595851,0.98989898989899,0.9946700667753299,1.0,0.9939384753873992,1.0,1.0,0.9968231199099699,0.9940119760479041,0.9891921929298257,0.9917598587404356,1.0,1.0,1.001304347826087,1.0075,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000312597686777,1.01,1.0192525481313703,1.00329657434352,1.0,1.0,1.0,0.9917355371900827,0.9896193771626297,0.9811320754716981,0.9807692307692307,0.9849107067491468,0.9962809686060217,1.0,1.0
394971,111,"Pensacola, FL",msa,FL,,,,,,,,,,,,,,,0.9830451000339098,0.9969467256264477,0.9962264150943396,0.9935078009402334,0.9924050632911392,1.0,1.0,0.9902514109799897,1.0,0.9833621584226911,0.9879742898610824,0.9888364498967763,0.9848566748566749,0.9888,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.012,1.0,1.004201680672269,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0037849168590136,1.0011667222407468,1.0,1.0,1.0,0.9885057471264368,0.9904835890464168,0.984375,0.9835233441910967,0.9872171853303928,0.9900934580686994,0.9873417721518988,0.9937080020518081
395068,112,"Santa Rosa, CA",msa,CA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9932468377999752,0.9873722007722008,0.9890217115533961,0.9861325115562404,0.9844415499086492,0.9911558401951814,0.9941520467836257,0.9983739837398374,1.0,0.9971401322446753,0.9969179301017865,0.9956418824839878,0.9913793103448276,0.9920508744038156,0.9930915371329879,0.9908883826879271,0.9848966613672496,1.0,1.0,0.9932655160978541,0.9866220735785953,0.991304347826087,0.9985677219368116,0.9946059236765443,1.0,1.0,1.0,1.0,0.9968174481645491,1.0,1.0000555586421467,1.0140676233697208,1.0155440414507773,1.0229132569558101,1.0135257194470806,1.010928961748634,1.001577385173077,1.005499252623561,1.0,1.0,1.0000017391334595,1.031108870967742,1.0403861929702782,1.0518148625429553,1.0379746835443038,1.0164745762711864,1.0053706156770144,1.0,1.0,1.0,0.9984189080395416,0.9930915371329879,0.9880570409982175,0.9942941673710904,1.0,1.0,1.0015291413660798
395019,113,"Reno, NV",msa,NV,0.9904952476238119,0.9898453608247423,1.0,0.9979064898813678,1.0,1.0,1.0,0.9928173807933327,0.9895972259269138,0.98800957508752,0.9876513801678879,0.9872083468898188,0.9837110526604498,0.9879433459710102,0.990728476821192,0.9942084942084942,0.9970149253731343,0.9922425483191837,0.991304347826087,0.9919167009179339,0.9947229551451188,0.9868073878627969,0.9904958017374125,0.9880935506732813,0.9867976408986782,0.9905651980418335,0.9987163029525032,0.9977529527485459,0.9922698996006902,0.9937369519832986,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0001250156269534,1.015228426395939,1.027027027027027,1.0301287660957619,1.0269830193068155,1.0213772826838152,1.0127272727272727,1.0001894814461192,1.0,1.0,1.0,1.0,1.0,1.008893829905503,1.0044943820224719,1.0002003607134125,1.0,0.9951219512195122,0.9883145177262824,0.9897411616161617,0.9815303430079155,0.9794520547945206,0.9761904761904762,0.9799297086635583,0.9810570381998953,0.989398493343352,1.0,1.0
394698,114,"Huntsville, AL",msa,AL,,0.9866592551417455,0.984609465178915,0.990909090909091,0.9940119760479041,0.9911211669805222,0.9873248832555037,0.9850746268656716,0.9857497441252399,0.9907907272149888,0.9892899768318082,0.9823828008360704,0.9934640522875817,0.9871712636305324,1.0,1.0,1.0,1.0,1.0,0.9956521739130435,1.0,0.9954677432712216,1.0,1.0,0.9974166666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0005408328826393,1.0106314059975852,1.0255127563781892,1.0285714285714285,1.0227272727272727,1.0175033660319293,1.0099173207108945,1.009433962264151,1.0003251112898273,1.0005002501250626,1.000532770624996,1.0108108108108107,1.0169491525423728,1.0251118795768916,1.01575682382134,1.0130724538619273,1.0053475935828877,1.0,1.0,1.0,1.0,1.0,0.9914545454545455,0.9908883826879271,1.0,1.0,1.0
394995,115,"Port St. Lucie, FL",msa,FL,0.9692720148484224,0.9691886641137674,0.9688581314878892,0.9673115410273516,0.9680715197956578,0.9717964118297431,0.9697146010140103,0.9723491256672562,0.966321218407965,0.9742895805142084,0.9711983414360252,0.9732698402388164,0.968756054725342,0.9680194130699973,0.9693741677762983,0.9733923303834808,0.967741935483871,0.9693575894404756,0.974633515116782,0.9738158281847602,0.9685424395854711,0.9691069894462585,0.973592958122166,0.9666723530080745,0.9638181818181818,0.9717868338557993,0.9738260200153964,0.969613027784773,0.970873786407767,0.9712281032209455,0.9787234042553191,0.9782608695652174,0.9782910795852768,0.9771428571428571,0.9746143433739212,0.9772858442058134,0.9809523809523809,0.9795918367346939,0.9907407407407407,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9918616480162767,0.9846498063792679,0.9841894763154606,0.9784687762916159,0.9784327403790256,0.9708333333333333,0.9714285714285714,0.9785867237687366,0.9764467730412003,0.9778825995807128
394898,117,"Myrtle Beach, SC",msa,SC,0.9697224344283168,0.9674556213017751,0.9693089716287161,0.9707602339181286,0.9706497661826237,0.9711595055915244,0.971261309207025,0.9718217864574608,0.9711595055915244,0.9743589743589743,0.9714285714285714,0.9675005889281507,0.9651828999559278,0.96997288856763,0.9693718012533343,0.970873786407767,0.9714840879774015,0.9741969457609269,0.9725373984642929,0.9716503894592405,0.9737661182747888,0.9690074539034915,0.9707112970711297,0.9714122355631789,0.9685326925433145,0.9665871121718377,0.9711595055915244,0.974025974025974,0.96969990818154,0.9722067815453029,0.9768637532133676,0.9777777777777777,0.979492192562716,0.9794117647058823,0.98054134319458,0.9795918367346939,0.978789114307272,0.9785902632538304,0.9812670297476607,0.986986986986987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9924766446393691,1.0,1.0,1.0,1.0,1.0,1.0,0.9898278560250391,0.9844006568144499,0.9790209790209791,0.9784172661870504,0.9768138626697656,0.9735849056603774,0.9696783360397363,0.9784615384615385,0.9785546386610163,0.980326775591864
395116,118,"Springfield, MO",msa,MO,0.980653769179453,0.9811465948441709,0.9900956892228974,0.9927966101694916,0.9913793103448276,1.0,0.9919954259576901,0.9872340425531915,0.9846153846153847,0.9873248832555037,0.9851742031134173,0.9818907847074374,0.9762609185686109,0.9839033553569115,0.9875732518008941,0.9904071773636991,0.9939361201947945,0.9952168949771689,0.9902439024390244,0.9941176470588236,0.9908823871568171,0.9883153261304523,0.9888544687829324,0.985786849340603,0.9835443037974684,0.9893909168891541,0.9945371242547487,0.9933333333333333,1.0,0.9977129788450543,1.0,1.0,1.0,1.0,1.0,1.0,0.9992304732589458,1.0,1.0,1.0,1.0071428571428571,1.0026470032142183,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0057142857142858,1.007250821467689,1.0002944590499636,1.0,1.0,0.9996538477053556,0.9959919839679359,0.9867924528301887,0.9821515892420538,0.9787234042553191,0.9824937477670597,0.9887676647956984,1.0,1.0
395195,119,"Visalia, CA",msa,CA,1.0,0.9896067855990411,1.0,1.0,1.0,1.0,1.0,1.0,0.9812108559498957,0.9908675799086758,0.9803310830527313,0.9984740590030519,0.9897959183673469,0.9939959973315544,0.9919373154667273,1.0,0.9947185714069156,1.0,1.0,0.9978768577494692,0.9928812289246909,1.0,0.9918367346938776,1.0,1.0,0.9939393939393939,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000037262930116,1.0158730158730158,1.0141706029452626,1.0285714285714285,1.0130374466800045,1.0128839954690116,1.0047619047619047,1.0003449465332874,1.0025706940874035,1.000081980652566,1.00021510002151,1.009134406263593,1.0172413793103448,1.0155408524388367,1.0002302117784265,1.0,1.0,1.0,1.0,0.9984732824427481,1.0,0.9905691527331847,1.0,1.0,1.0,1.0
394746,120,"Killeen, TX",msa,TX,0.9855750487329434,0.9879116298457691,0.9883871771598187,0.99250355688564,0.9939556749496307,1.0,0.9964646831429977,0.9943087061414161,0.9921259842519685,0.9870167423720637,0.9857090509344082,0.9857142857142858,0.9884482026212839,0.9904153354632588,0.9946168112358249,0.9969957233702325,1.0,1.0,1.0,1.0,1.0,0.9954058192955589,0.9959376076808284,0.9987906392875644,0.9930795847750865,0.994269340974212,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0057471264367817,1.0141706029452626,1.024390243902439,1.0285714285714285,1.0204081632653061,1.0153846153846153,1.011111111111111,1.0046511627906978,1.0000093575245215,1.0,1.0004708750272404,1.0148815857040154,1.0277777777777777,1.017750472109864,1.0158730158730158,1.0001733652281382,1.0,1.0,1.0,1.0,1.0,0.9886792452830189,0.998211091234347,0.9970588235294118,1.0,1.0
394338,121,"Asheville, NC",msa,NC,0.9712803006002841,0.9702970297029703,0.9778968415779898,0.9768339768339769,0.9824045407636739,0.9776536312849162,0.9806427439112264,0.9758683628473241,0.9749330130278111,0.9751059844227545,0.9737171464330413,0.9693593314763231,0.9636871508379888,0.974050024050024,0.9717568214456678,0.9736147757255936,0.9766555502620295,0.9764507823331352,0.9788880965115588,0.9789473684210527,0.9774436090225563,0.9766277128547579,0.9736842105263158,0.9701936744847193,0.9745744128339777,0.9714285714285714,0.9730811204074209,0.9796954314720813,0.9777661895750949,0.98,0.9796362516339379,0.9807862679955703,0.981268517074692,0.9820051413881749,0.9867924528301887,0.983177570093458,0.9830508474576272,0.9944289693593314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0168079096045197,1.018181818181818,1.0115102895012207,1.0,1.0,0.9899014878797459,0.9863013698630136,0.9809523809523809,0.9797101449275363,0.9705882352941176,0.9690825849411471,0.9878442837359593,1.0,1.0
395244,122,"York, PA",msa,PA,0.9872262777828908,0.9874213836477987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999676775962657,1.0,1.0,0.9977728285077951,0.9883907107103387,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9976905311778291,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0045558322955583,1.0074074074074073,1.0135171668018383,1.0000065790339345,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000363768643143
395183,123,"Vallejo, CA",msa,CA,1.0,1.0,1.0,1.0,1.0,1.0,1.0000014285755103,1.0,1.0,1.0,0.9993439276862517,0.9959595959595959,0.9925925925925926,0.9871161542103379,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9977611329335675,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000781311039926,1.0019708488693042,1.0085953537829895,1.0070960913168703,1.0043474191585942,1.0121951219512195,1.0293091416608513,1.0315631341749467,1.0472189507169656,1.054737224949991,1.0337927967985772,1.0246951219512195,1.0204081632653061,1.0137614678899083,1.008849557522124,1.008001344001792,1.0087451359679704,1.0178792706673747,1.0294057807991392,1.037664917009505,1.0250569476082005,1.015748031496063,1.0,1.0,1.0,1.0,1.0,0.9905160014383315,0.988835725677831,1.0,1.0,1.0,1.0098970317064015
753917,124,"Santa Maria, CA",msa,CA,0.983510011778563,0.9920364050056882,0.9968710888610763,0.993920972644377,0.989330500194394,0.9899874686716792,0.9884467265725289,0.9861111111111112,0.9882571927566872,0.9842105263157894,0.9870784425470508,0.9776341994349498,0.9851718625299157,0.9863638401578183,0.9886914378029079,0.9884225417173644,0.9874213836477987,0.9897895394873932,0.9904534606205251,0.9877300613496932,0.9895292197819504,0.9862778730703259,0.9865771812080537,0.988296488946684,0.9864791779340184,0.9909966505223968,0.9940828402366864,1.0,0.9875305073859987,0.9863905325443787,0.9920565010853493,0.9943411211596331,1.0,1.0,1.0,1.0,1.0,1.0,1.0033898305084745,1.0182652210175145,1.0138666475244498,1.026711185308848,1.025911084069404,1.0218978102189782,1.0128872430051787,1.019736842105263,1.02,1.010006671114076,1.0004387889425186,1.0121679748004901,1.0253968253968253,1.0257449133924332,1.0275229357798166,1.014144937982572,1.0,1.0,1.0,0.9949857694074107,0.9911968183938582,0.9921043882978724,0.9866573033707865,1.0,1.0,1.0,1.0
